,Samuel L. Jackson,Morgan Freeman,Bruce Willis,Robert De Niro,Matt Damon,Owen Wilson,Johnny Depp,Liam Neeson,Brad Pitt,Nicolas Cage,Stanley Tucci,Frank Welker,George Clooney,Cate Blanchett,Editor,Producer,crew_num,cast_num,Steven Spielberg,Clint Eastwood,Ridley Scott,Robert Zemeckis,Martin Scorsese,Tim Burton,Michael Bay,Renny Harlin,Robert Rodriguez,Steven Soderbergh,budget,Drama,Action,Comedy,Thriller,Adventure,genres_num,duringcreditsstinger,based on novel,aftercreditsstinger,dystopia,3d,violence,woman director,murder,original_en,Warner Bros.,Universal Pictures,Paramount Pictures,Twentieth Century Fox Film Corporation,Columbia Pictures,New Line Cinema,Relativity Media,Walt Disney Pictures,com_num,United States of America,United Kingdom,Germany,France,Canada,Australia,runtime,English,Français,month
546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,32,18,0,0,0,0,0,0,0,0,0,0,70,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,116.0,1,0,7
547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,139,20,0,0,0,0,0,0,0,0,0,0,70,0,1,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,124.0,1,0,8
548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,98,61,0,0,0,0,0,0,0,0,0,0,74,0,0,1,0,1,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,93.0,1,0,2
549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,38,0,0,0,0,0,0,0,0,0,0,80,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,117.0,1,0,11
550,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,42,71,0,0,0,0,0,0,0,0,0,0,70,1,1,0,1,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,5,1,0,1,0,0,0,153.0,1,1,8
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,22,30,1,0,0,0,0,0,0,0,0,0,70,0,0,1,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,144.0,1,0,12
552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,73,44,0,0,0,0,0,0,0,1,0,0,70,0,1,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,124.0,1,0,7
553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,100,16,0,0,0,0,0,0,0,0,0,0,80,0,1,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,117.0,1,1,8
554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,15,14,0,0,0,0,0,0,0,0,0,0,68,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,136.0,1,0,12
555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,39,15,0,0,0,0,0,0,0,0,0,0,75,1,0,0,1,0,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,110.0,1,0,7
556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,137,25,0,0,0,0,0,0,0,0,0,0,70,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11,1,1,1,0,1,0,101.0,1,0,8
557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,16,17,0,0,0,0,0,0,0,0,0,0,75,0,0,1,0,0,5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,88.0,1,1,12
558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,132,54,0,0,0,0,0,0,0,0,0,0,75,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,138.0,1,1,3
559,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,26,22,0,0,0,0,0,0,0,0,0,0,70,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,120.0,1,0,3
560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,20,11,0,0,0,0,0,0,0,0,0,0,70,0,1,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,103.0,1,0,12
561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,95,62,0,0,0,0,0,0,0,0,0,0,70,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,116.0,1,0,3
562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,137,43,0,0,0,0,0,1,0,0,0,0,70,1,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,125.0,1,0,12
563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,48,32,1,0,0,0,0,0,0,0,0,0,66,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,146.0,1,0,12
564,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,21,22,0,0,0,0,0,0,0,0,0,0,70,1,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,1,0,1,0,0,0,118.0,1,1,1
565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,107,20,0,0,0,0,0,0,0,0,0,0,70,0,1,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,139.0,1,0,8
566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,133.0,1,0,9
567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,112,23,0,0,0,0,0,0,0,0,0,0,70,1,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,92.0,1,0,10
568,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,87,14,0,0,0,0,0,0,0,0,0,0,70,1,1,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,116.0,1,0,11
569,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,70,44,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,1,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,1,1,0,0,0,0,127.0,1,0,8
570,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,14,10,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,136.0,1,0,9
571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,36,110,0,0,0,0,0,0,0,0,0,0,70,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,111.0,1,0,1
572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,24,17,0,0,0,0,0,0,0,0,0,0,70,0,1,1,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,116.0,1,0,6
573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,76,15,0,0,0,0,0,0,0,0,0,0,60,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,105.0,1,0,10
574,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,10,9,0,0,0,0,0,0,0,0,0,0,70,0,1,1,1,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,97.0,1,0,10
575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,41,31,0,0,0,0,0,0,0,0,0,0,70,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,88.0,1,0,1
576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,15,224,0,0,0,0,0,0,0,0,0,0,75,1,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,123.0,1,0,6
577,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,20,20,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,125.0,1,0,2
578,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,26,18,0,0,0,0,0,0,0,0,0,0,66,0,1,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,1,116.0,1,0,9
579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,15,5,0,0,0,0,0,0,0,0,0,0,70,0,1,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,91.0,1,0,9
580,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,82,10,0,0,0,0,0,0,0,0,0,0,70,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9,1,1,0,1,0,0,97.0,1,0,1
581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,65,8,0,0,0,0,0,0,0,0,0,0,75,0,1,1,0,1,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,95.0,1,0,8
582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,29,12,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,88.0,1,0,6
583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,54,19,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,133.0,1,0,1
584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,105,11,0,0,0,0,0,0,0,0,0,0,70,0,1,0,1,1,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,1,1,0,0,0,0,107.0,1,0,9
585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,37,0,0,0,0,0,0,0,0,0,0,70,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,114.0,1,0,3
586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,100,36,0,0,0,0,0,0,0,0,0,0,50,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,115.0,1,0,10
587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,54,19,0,0,0,0,0,0,0,1,0,0,70,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,99.0,1,0,1
588,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,108,21,0,0,0,0,0,0,0,0,0,0,68,1,1,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,124.0,1,0,5
589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,39,42,0,0,0,0,0,0,0,0,0,0,68,1,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,124.0,1,0,6
590,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,13,24,0,0,0,0,0,0,0,0,0,0,68,0,1,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,124.0,1,1,7
591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,25,33,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,95.0,1,0,7
592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,44,15,0,0,0,0,0,0,0,0,0,0,60,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,103.0,1,0,11
593,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,76,105,0,0,0,0,0,0,0,0,0,0,68,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,115.0,1,0,6
594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,51,73,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,127.0,1,0,5
595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,13,26,0,0,0,0,0,0,0,0,0,0,68,0,1,1,0,1,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,121.0,1,0,8
596,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,43,13,0,0,0,0,0,0,0,0,0,0,36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,105.0,1,0,2
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,42,56,0,0,0,0,0,0,0,0,0,0,90,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,157.0,1,0,10
598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,92,22,0,0,0,0,0,0,0,0,0,0,80,1,1,0,1,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,114.0,1,0,1
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,85,19,0,0,1,0,0,0,0,0,0,0,70,1,1,0,1,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,128.0,1,0,10
600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,69,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,114.0,1,0,7
601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,24,36,0,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,94.0,1,0,6
602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,105,21,0,0,0,0,0,0,0,0,0,0,66,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,112.0,1,0,4
603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,17,46,0,0,0,0,0,0,0,0,0,0,66,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,121.0,1,0,6
604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,16,0,0,0,0,0,0,0,0,0,0,67,0,1,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,102.0,1,0,4
605,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,95,38,1,0,0,0,0,0,0,0,0,0,70,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,169.0,1,1,7
606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,69,46,0,0,0,0,0,0,0,0,0,0,66,1,1,0,1,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,1,1,0,1,0,0,130.0,1,0,3
607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,95,110,0,0,0,0,0,0,0,0,0,0,70,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,127.0,1,1,12
608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,58,18,0,0,0,0,0,0,0,0,0,0,59,0,0,1,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,81.0,1,0,3
609,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,88,16,0,0,0,0,0,0,0,0,0,0,68,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,136.0,1,0,3
610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,21,71,1,0,0,0,0,0,0,0,0,0,65,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,1,0,0,0,0,0,149.0,1,0,11
611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,71,36,0,0,0,0,0,0,0,0,0,0,63,0,1,0,0,0,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,1,136.0,1,0,3
612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,110,27,0,0,0,0,0,0,0,0,0,0,52,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,140.0,1,0,6
613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,37,13,0,0,0,0,0,0,0,0,0,0,65,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,104.0,1,0,10
614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,208,0,0,0,0,0,0,0,0,0,0,61,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4,1,1,0,0,0,0,157.0,1,0,12
615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,32,16,0,0,0,0,0,0,0,0,0,0,65,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,119.0,1,0,12
616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,23,16,0,0,0,0,0,0,0,0,0,0,65,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5,1,0,0,0,0,0,98.0,1,0,7
617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,16,24,0,0,0,0,0,0,0,0,0,0,95,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,136.0,1,0,7
618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,57,18,0,0,0,0,0,0,0,0,0,0,65,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,95.0,1,0,11
619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,92,79,0,0,0,0,0,0,0,0,0,0,65,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,137.0,1,0,12
620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,28,16,0,1,0,0,0,0,0,0,0,0,65,0,1,0,1,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,130.0,1,0,7
621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,29,15,0,0,0,0,0,0,0,1,0,0,70,0,1,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,112.0,1,0,5
622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,17,15,0,0,0,0,0,0,0,0,0,0,50,1,1,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,108.0,1,0,2
623,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,21,57,0,0,0,0,0,0,0,0,0,0,65,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,104.0,1,0,7
624,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,31,22,0,0,0,0,0,0,0,0,0,0,63,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,128.0,1,0,8
625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,15,0,0,0,0,0,0,0,0,0,0,65,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,83.0,1,0,5
626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,18,17,0,0,0,0,0,0,0,0,0,0,65,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,159.0,1,0,7
627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,40,0,0,0,0,0,0,0,0,0,0,65,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,119.0,1,0,12
628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,48,37,0,0,0,0,0,0,0,0,0,0,50,1,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,105.0,1,0,2
629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,40,42,0,0,0,0,0,0,0,0,0,0,65,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,103.0,1,0,2
630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,155,20,0,0,0,0,0,0,0,0,0,0,65,0,1,0,1,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,123.0,1,0,12
631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,18,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,114.0,1,0,8
632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,19,26,0,0,0,0,0,0,0,0,0,0,65,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,95.0,1,0,9
633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,57,13,0,0,0,0,0,0,0,0,0,0,45,0,1,0,1,0,3,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,6,1,1,1,0,0,0,105.0,1,0,8
634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,15,0,0,0,0,0,0,0,1,0,0,65,0,1,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,120.0,1,0,10
635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,24,11,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,101.0,1,0,11
636,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,107,77,0,0,0,0,0,0,0,0,0,0,63,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,139.0,1,0,10
637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,8,0,0,0,0,0,0,0,0,0,0,65,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,124.0,1,0,12
638,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,12,8,0,0,0,0,0,0,0,0,0,0,65,0,1,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,100.0,1,0,5
639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,87,22,0,0,0,0,0,0,0,0,0,0,65,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,92.0,1,0,1
640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,16,34,0,0,0,0,0,0,0,0,0,0,50,1,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,130.0,1,0,9
641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,111,20,0,0,0,0,0,0,0,0,0,0,43,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,1,0,0,0,1,0,97.0,1,0,1
642,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,68,50,0,0,0,0,0,0,0,0,1,0,65,0,0,0,1,0,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,102.0,1,0,8
643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,24,0,0,0,0,0,0,0,0,0,0,64,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,133.0,1,0,10
644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,113,36,0,0,0,0,0,0,0,0,0,0,55,1,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,6,1,1,0,0,0,0,121.0,1,0,9
645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,29,24,0,0,0,0,0,0,0,0,0,0,50,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,147.0,1,0,9
646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,144,114,0,0,0,0,0,0,0,0,0,0,63,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,94.0,1,1,7
647,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,65,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,94.0,1,0,10
648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,105,27,1,0,0,0,0,0,0,0,0,0,63,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,127.0,1,0,6
649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,18,24,0,0,0,0,0,0,0,0,0,0,63,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,191.0,1,0,6
